Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
0.7091568364729005,0.4311089694760196,0.9837718199987602,0.9272310577558056,0.5154243311385214
0.4910724694165554,0.7844761537339763,0.7921956887090831,0.4137733897990645,0.726597821660235
0.4740207460061095,0.6847448172918764,0.8595915376636076,0.7921388845460479,0.4589990994104976
0.172054364866493,0.5468416266721674,0.5823371597517872,0.2825418178919974,0.0997933810320136
0.6290467251768841,0.3344270548586906,0.2676052790929955,0.9317047547508144,0.8739822118111538
0.7438675339476049,0.7995662258705974,0.3677817829661174,0.4448533141649083,0.7653519515661169
0.7823520087032172,0.8405373275577245,0.5673951857202406,0.4687764415697563,0.8752250882010872
0.158748793522642,0.3241959958613732,0.4395238914084272,0.875153751280988,0.6857479596665652
0.1217545324827051,0.8997923693908528,0.9289636922220368,0.3318721014363196,0.6798187954718825
0.4454690904211869,0.395262006083839,0.7545185224573341,0.7991185012165032,0.665835983732961
0.98993807821229,0.9336863107257208,0.9559700002752176,0.0732523892964768,0.2842492796285544
0.5167434147169513,0.8487041076700549,0.9262038455216486,0.13248965751558,0.9999987157626896
0.6191661457530628,0.4159785071954279,0.8576288567780719,0.2134907561590893,0.0505666320633564
0.4309529893317875,0.7213901029215786,0.1856520308972306,0.9008345009279948,0.98167824282122
0.4611589159461156,0.6862389860325887,0.4967905709184491,0.0470268126501359,0.5984578644411827
0.6790899951799003,0.0243694291388396,0.3801124449035938,0.7884108914991845,0.8971196305001398
0.8681526636474838,0.4472713524135459,0.8964033986292325,0.9262267138079884,0.0668099051364616
0.6082473042937157,0.6993881758452759,0.7146916205022519,0.8210536301383391,0.689015740464099
0.6082205206007385,0.075753902192448,0.3968638743254068,0.5854184851737081,0.1833637759997356
0.2741604857596861,0.1726954123528972,0.0368306817620562,0.1046652051991047,0.4033195745436618
0.1951427302596763,0.1121802534994755,0.6805465509205514,0.2683400089586391,0.3529621834327593
0.015263195102842,0.4719578339989531,0.138087379999515,0.7476860245729223,0.953384296965645
0.568121660036365,0.0850518808545589,0.1910309259642512,0.6470754286481295,0.8785454377200398
0.4809107214757598,0.1510847833837092,0.9968296100162736,0.1274247308865227,0.4875456197049164
0.2265335196316293,0.953382746537636,0.1318258206439946,0.1573158237086765,0.976892104436856
0.3539815710552533,0.8465104921374811,0.2853893353820411,0.4372832939157597,0.4220420619555891
0.5912146685058053,0.2972382869497734,0.0314993018375168,0.8973723766508265,0.0328747257839312
0.6812738505111271,0.1526847390184806,0.9200662882070616,0.2533067410487044,0.6421037870748479
0.600661787009591,0.211729362306287,0.9048951548135696,0.5587576255417221,0.3579269279716172
0.4213017490492279,0.6271749535884962,0.2147340097130601,0.0173607418478763,0.7170256603898203
0.303813989620545,0.9434822184873788,0.5225875601956594,0.6988317343152857,0.0674551509011621
0.9547446960459312,0.990880860182428,0.3361000840914458,0.1611895761042961,0.0138607774587951
0.0010488243663114,0.3057740471965771,0.6548611359159033,0.8793408934321606,0.0910579232892241
0.4434840105505545,0.8642535283388805,0.3778016367270663,0.2657390231415363,0.3438453275239629
0.4501256025781684,0.2898265333435139,0.4836833698580423,0.1227306154715315,0.8734831658839375
0.1587227281298884,0.3702819156463068,0.3497893560907303,0.1674354969566148,0.8719444053695244
0.7371701486490356,0.0567602200407643,0.3306248178380312,0.6902283236758423,0.479069738233177
0.8448529894503988,0.3950542250847139,0.5371889922782168,0.391220238124729,0.9735717213386216
0.287028256778905,0.0255421829005985,0.3694246962415756,0.8423685794140489,0.3322018016601961
0.581810351626134,0.0981120756615394,0.6401691519125899,0.7014907682235851,0.0913524498777816
0.114823011114938,0.431156782446803,0.8129353623538467,0.2164619910367243,0.9177234613950483
0.9330525328565078,0.5051407063537591,0.1262719830566061,0.8204853741037005,0.5623022862775992
0.4429718845290805,0.0742701198035546,0.2659847433459698,0.7267128358345951,0.1575814486040446
0.0647870124348499,0.967380369814726,0.6954776111675016,0.343105265955104,0.4812534626561975
0.9772950202962076,0.0082576699569483,0.8180176070144557,0.4656812170771732,0.9033343606628802
0.0575193289451806,0.8199385747345985,0.2220858998155321,0.7523231211649763,0.3818611075660191
0.5112449443303649,0.651158082490977,0.4380218989004569,0.2099302088864296,0.5040816019063021
0.5508174847872507,0.8215875998191532,0.18199719093357,0.9222585943264696,0.442640002314703
0.7303396218976341,0.467572065153262,0.4411429272538849,0.7650616866672323,0.2906045538156906
0.7794445867251203,0.0987845017330975,0.557571012784797,0.1009407203439187,0.6927168320506703
0.3408531823913369,0.8605862655195877,0.2713978631793079,0.9885319692089342,0.5210121909487138
0.6002724932436067,0.2569298887258574,0.3859821509687159,0.8444756908128127,0.830825238910308
0.1639384226598542,0.4424967939653998,0.1561289001317563,0.7346956111667845,0.4473413241462382
0.3449750906039912,0.1967364466820977,0.2811246272479054,0.8845877225961607,0.6819929815237948
0.6599961002933384,0.4640547979540383,0.2596740623433632,0.6378733305345654,0.1704233140132677
0.1474276571845725,0.0243143312676296,0.764463337593681,0.4555046922343697,0.5219535220771796
0.3584430099480814,0.562252629840249,0.7309818988245607,0.8786040128923018,0.500425057709918
0.091379184816516,0.3077172557134325,0.808558055001573,0.975160404401105,0.2578386441238097
0.1976515443894808,0.5042644946799001,0.3008767741934801,0.2046690559595928,0.302045109466651
0.19488498919492,0.2838505674337415,0.4502533164064743,0.0074279535380972,0.0958442987432058
0.9687936957516764,0.9027087496860124,0.5076103524194696,0.0389712975503367,0.8181395401167703
0.8732899453846071,0.1335038742686721,0.1862435215775394,0.738908815178464,0.9257221087200478
0.7387569002078966,0.4829633773121544,0.5305594205768751,0.7580934052140385,0.7527489689569807
0.5035504666949857,0.6931954577558067,0.9672847599139136,0.9806412018259816,0.1943224790263595
0.7723437107742619,0.3990916878502889,0.776326081333026,0.418398010734764,0.7466866458106793
0.7879367930861196,0.8652257191618218,0.212038842958651,0.5366528858002523,0.1693139126184862
0.989878963077605,0.1434366094589688,0.7857284090670781,0.7333332028184475,0.1297072469689214
0.7504924670970816,0.6100392084537943,0.4128535843359315,0.9917515871409864,0.4237755455972941
0.6889001542958834,0.8573608780460569,0.2293747118505328,0.2611476202602134,0.4473255956099854
0.7104018802859234,0.8306367372686088,0.6877708700831007,0.1703111329768823,0.5008766286674502
0.3673056106952188,0.3909626810976737,0.1501149676065546,0.0055491594429772,0.2130543539484736
0.3525977564216421,0.070451743135853,0.4905115604222394,0.589977652434582,0.8080144513273434
0.5081759384840151,0.0035118595154031,0.2328606198947593,0.8312663957508172,0.5191628076690414
0.3523698709926052,0.4728711494682459,0.3911705764588232,0.1053723709979624,0.2006325399243158
0.73874961073168,0.918513082803194,0.2550885636017855,0.373070133809821,0.6061164298615328
0.5282399867560574,0.9844339443066554,0.5027778434924968,0.961648619998118,0.9303102185195748
0.4505927146248911,0.695613097334595,0.940926073755044,0.8532962000900614,0.7076385324718268
0.9939821313519756,0.238750548028644,0.1488548928851427,0.8980956271010736,0.095699024230344
0.5285344112694229,0.8623460004842199,0.7035749017229926,0.7396025286678031,0.2218259376705524
0.1681450091044042,0.7304778542170476,0.7617406027336998,0.7167520760371316,0.7362483759084376
0.1553294332686231,0.0983827331162428,0.990985711587266,0.121667303888283,0.8326141045125621
0.7068320946517832,0.3728963680312751,0.4753254255754657,0.8167052543498163,0.057261472124106
0.3771452163694083,0.7432296044169018,0.7626453382471257,0.7148442774017375,0.6910305932216675
0.2208075506126628,0.5328877741657748,0.92130631847003,0.938913361789366,0.8892593772572298
0.2661794467742653,0.981731785290856,0.5595249662390931,0.1953300122181727,0.0607558935684792
0.2179519485013519,0.7263654887755685,0.9696377105024064,0.2234481438997149,0.6855980846678531
0.5483777212164747,0.7860275562205525,0.9003869495886804,0.1759311071766718,0.1299102399442181
0.497121037132274,0.5071690304177077,0.3014472811008668,0.8231597867573262,0.816573367454129
0.1669736087071921,0.9224314710908682,0.6257464987601611,0.4007007909125808,0.9926203154452572
0.319303736397435,0.0467652954964568,0.069915762241427,0.3930509603418121,0.2119141637834481
0.7782240726380372,0.7454814047481744,0.3861862776730682,0.1313804420270387,0.1242516956243978
0.6726872317480698,0.7539613495264881,0.6819410947575693,0.1560135428881899,0.7094293138238884
0.935627422864404,0.8200790846081336,0.8719797758917958,0.2376605369270495,0.6264350627331691
0.9743608289652737,0.6953065466350984,0.7214969526848984,0.6445187182726405,0.94161175109435
0.710797687459329,0.0327221320915582,0.4306093966966658,0.1901706685670456,0.7670766612127692
0.5415020727138699,0.8779221534510523,0.009985920116197,0.0500864135799078,0.6989778933472081
0.0441166429437104,0.1657529217227193,0.9192424960385406,0.0747648828516045,0.4380332053258797
0.7516592373259376,0.7097201652830096,0.2603143309010879,0.1304253992117572,0.6209723092214281
0.3253053360417821,0.2580877424065383,0.9729166013415236,0.6921192339091113,0.213301846672531
0.0482085550050269,0.7325216858822895,0.2403820231838052,0.1251697275462847,0.6706279116587068
0.2022822955242493,0.0860074773367669,0.7312600158434279,0.7225995315078184,0.2317077058478367
0.221328126915859,0.964549497081597,0.7891677431662103,0.9766766182831068,0.9431540654048984
0.4929321914985412,0.2007681928605714,0.309093309855313,0.8548448589271962,0.6873369522303021
0.008230335679971,0.4375481436551303,0.7634011659409189,0.7306055899189947,0.9522720411551224
0.9960053955388976,0.7488757693489733,0.1545498497623997,0.258037042110966,0.66509492945118
0.9924872559940976,0.6795799869091339,0.9900442145537118,0.4666097176755713,0.7768507143273897
0.6721466777657127,0.23076772038256,0.0999551793054215,0.9813602210696836,0.4943391817723908
0.693482004381568,0.5182902085320333,0.6420278418160033,0.6239239007365373,0.0897703425654624
0.9685358361005206,0.3962789510595297,0.0117963509709713,0.1333222723525808,0.4749169045994318
0.1365469936310062,0.263382664849932,0.859857099737062,0.7468411348156349,0.0972240239613609
0.113287632515474,0.2976453046711361,0.7593267004901207,0.8905802745567478,0.8135332991577476
0.853449362741344,0.8514561671553329,0.3922466033470249,0.4760306822258234,0.8449719454825537
0.981765927967752,0.5402942077134674,0.988070182750964,0.8708661522370854,0.3500076014247969
0.6517913049372912,0.9567766088331464,0.8181744509474547,0.785477145121654,0.2125028560307331
0.3577439282226224,0.7394622214239543,0.6295930220945074,0.9832910121574632,0.2736418525902626
0.3572103691465667,0.1078656435210962,0.9918554821383404,0.758359720557344,0.8204678348774883
0.4840190757073189,0.8356977052656618,0.3460941087871014,0.1400281038937006,0.1273771653939515
0.8131609714572398,0.0836124582346941,0.420967421962786,0.0725620201228692,0.7989698168807953
0.1651218511863615,0.719551579677812,0.9651219954463356,0.7852544958381467,0.9134677880743342
0.6982812650520628,0.2583897583553045,0.9858210186685168,0.7580624993668875,0.3627211629288892
0.6285026451603022,0.6598816210887569,0.0334386791724372,0.0860208318404671,0.5565246717175301
0.9528965647427986,0.2336130133141828,0.5226495584145041,0.3081540219638085,0.9342867452231528
0.2085939182579516,0.2221957250439152,0.1988838818394563,0.4576304491411673,0.4558380436954108
0.5684689657160436,0.775761853894995,0.5545302851742253,0.5865696491023121,0.1208863734428317
0.4622889550815858,0.7718214315108715,0.3113350247069616,0.3500928493728411,0.3091294538514081
0.230901945896148,0.7324693637683919,0.8161231369221548,0.7204671353906051,0.4526980287396326
0.1521429823181967,0.0612273922610074,0.983865980409574,0.5397692228874462,0.0226318920651955
0.0194965341744568,0.0729990198283213,0.9742857835527202,0.7293119050162364,0.1386525754959902
0.3780736639145755,0.6790624919486615,0.9947279597952272,0.9650704845265616,0.6708293274243659
0.216223733022546,0.9496203029761152,0.8498944980849608,0.2663939923329788,0.9300844875386266
0.5505476698444145,0.2658506753655817,0.5946519574527225,0.9439746387021944,0.9315290318992326
0.1529057626060086,0.5299333329267254,0.1303737164595726,0.5464473695282537,0.9393269242309316
0.8520101523630955,0.6259177077754413,0.6249411789239657,0.1322627919649178,0.4789709546000827
0.7336683776308945,0.848991791053644,0.8792547527092347,0.0884073280599426,0.0959992211373872
0.2819376350179055,0.5516472580940528,0.3607863977433144,0.2921544093258664,0.0223769337209733
0.9310659767174484,0.3864311283368949,0.8973483888264212,0.2445144575585757,0.3222387239906105
0.2422536620030367,0.8499016518697435,0.0057599558200119,0.6059257257296692,0.5868189470786632
0.3078154108596825,0.6112359032400825,0.0281579913664703,0.0240926400058446,0.616329806337839
0.0558724082116822,0.2231019076348835,0.1446849610973082,0.7013652406781491,0.0998267464856713
0.7726910292061788,0.1271502257404079,0.0780105717885503,0.9792933106863908,0.7720201898098574
0.1966222943260811,0.8082339462533377,0.1269094456024555,0.9976320249282644,0.9006663021571285
0.5612705708259393,0.7419812649468506,0.4529145214181123,0.6955852635600114,0.8101957127290497
0.8569753507791713,0.3539244710894187,0.3467539462347417,0.1371963556665417,0.916266981246547
0.1537382966271248,0.0167175178481485,0.1723675049030337,0.4470650425742983,0.9437292338330792
0.0559193900790492,0.6608063660524628,0.9721863622038892,0.9984128025978878,0.4279721381951215
0.180337103822691,0.9102845824201818,0.9934925125864044,0.3680733811771685,0.9528823447798072
0.3817257360241285,0.8988121485942605,0.9020105157774164,0.1304061215824835,0.1867467091949715
0.7668363065631607,0.2816406285009815,0.839617228760368,0.3899443795536533,0.1885477561466239
0.7591491583183461,0.8811489992620782,0.001049770571575,0.5262348289356278,0.7582912567394413
0.3941925362912101,0.2358439260930246,0.0277362972926553,0.9120247720208065,0.2776181070388526
0.237593016033437,0.2377924088707169,0.6725279085001066,0.5636259063730689,0.2485161372423153
0.6450166776302956,0.5309895895564652,0.0244518210262483,0.8658410813941362,0.7243196710860008
0.2905695655852409,0.4037816203388724,0.2161111674249,0.1359704012371446,0.6751761591010492
0.7267137472578604,0.423565595421274,0.8017613721616906,0.7820685625043703,0.7132160524560744
0.795653722926106,0.6174840867754772,0.538435749836632,0.8725333038361567,0.1119750374492554
0.0919237556092831,0.2758915947500931,0.9882948756077118,0.9568300680861548,0.638540763489819
0.1390471436809681,0.7413415100283933,0.2991347453638034,0.0049787689761623,0.5501995190997768
0.4831523453338563,0.523911617210635,0.4842661057109738,0.3255005616699815,0.300638617239493
0.6492791110339201,0.8159900181086672,0.0023070423961433,0.3991917459981804,0.0710834809266109
0.6936901168192584,0.7555157488106778,0.4551003273450693,0.4634216139582737,0.7322374187120069
0.5821852967356738,0.5558442671566357,0.9950018557601064,0.6321175325985506,0.4854734396215276
0.146019028114584,0.7713742458558007,0.2264666224270203,0.5076226993383028,0.8176872041999685
0.3402436594130762,0.7864756418609695,0.9288056325498124,0.2971932456957251,0.3796945965971592
0.8437950124716396,0.5337802449348792,0.1424326332385838,0.1223802797708709,0.1793203608521132
0.796659868543518,0.4389208102573414,0.4560642134534567,0.7619320345804901,0.7112021472405232
0.6410878250867208,0.1381683865310822,0.1967242019436141,0.3617831105587505,0.1262627332449258
0.8129737033032373,0.7831709226604807,0.2433623288462102,0.0497691679501788,0.4531472029965864
0.7171995693809545,0.2653418300114977,0.9389081248737786,0.8850153958629363,0.3206992114691211
0.6258743479532027,0.4727731425136827,0.4417959641950408,0.6814843406806167,0.9401345635331408
0.9983157667120096,0.7156820755956154,0.8424160903020137,0.5996283464086869,0.0622847347227133
0.5337470024371397,0.830894322958652,0.2945104610083817,0.3241663753815902,0.5637767774990688
0.9771083681296538,0.1777866663213614,0.1177492109398754,0.2668540576003796,0.5585522180373469
0.0684771026510041,0.1865381669764974,0.4577333335884125,0.9047869525684769,0.2421074954444326
0.062758928719702,0.5662538040915899,0.9005551505871778,0.3562434970400532,0.1777757790084667
0.7269577277649601,0.0481804831836072,0.8515301278282111,0.0957710083495537,0.3199128198464999
0.6360329541065004,0.4904704375004368,0.7085031009561494,0.6367528993029465,0.3069831523404345
0.9156982561316956,0.4900917680799079,0.7436341096520178,0.4007284223590132,0.5838853110877177
0.5210913659002276,0.6083220524149315,0.2079277287056553,0.979139889533884,0.9520185139948856
0.7925751805152278,0.3308795981198803,0.9698407255919038,0.9087583439693664,0.9925847112417286
0.4675164275944572,0.0322777582411251,0.0270566605127723,0.7089299738886263,0.5811237685950814
0.6143063286205582,0.0240800902968887,0.4591574103486789,0.2111626557123636,0.2925081208222428
0.5096739890863565,0.4760090446551022,0.0087229269366182,0.974065602598589,0.6652284474292509
0.936455887340798,0.9595193019713444,0.9426644035639916,0.3856675024330528,0.5188623654538369
0.4261990757513734,0.5064254883328219,0.1990715670020117,0.857578112990171,0.4765367236335833
0.7048353101476407,0.4589133140845775,0.3804416936171348,0.1081370632962711,0.1106752907339233
0.0969958189858823,0.2687897131374227,0.8588949838532614,0.0158756771710958,0.4203862876299322
0.6711577452105989,0.3180603884487947,0.0981382320186925,0.8949351218627153,0.2241043563015397
0.5257380911079061,0.6380652066525837,0.1335875646361601,0.3921309818872575,0.2604194803047128
0.4217968148054056,0.9111656655328796,0.1171220819986283,0.2608648547886345,0.7879074933721473
0.6592245999619417,0.099369639415672,0.8649355556246345,0.2916521125447945,0.1105728865465985
0.9092542871945593,0.9219201846307647,0.1344885933844708,0.8183605035357802,0.0112188428598678
0.8848151152506307,0.8306271095253207,0.0783201051493374,0.5715339849643535,0.8892563331275174
0.8933724300981111,0.453851844716905,0.536778298063469,0.9641316700125148,0.4452412516742837
0.5147407548902586,0.8867667227584556,0.9654914426991428,0.4188409241191754,0.4735180007489998
0.1357739630626486,0.0851574937371268,0.1580219253260634,0.6257519317520785,0.4904924848901453
0.4548675226519094,0.7965381047227759,0.124714661928585,0.8209304059365193,0.1090222942818409
0.0897662639318709,0.1186052323764192,0.5085656402199065,0.1964026509496992,0.9380646074860842
0.307447148299468,0.5926841493673551,0.3793432786724735,0.8815985564805783,0.6534026168182476
0.4327932724949753,0.5245927059552712,0.1905818067301308,0.5107971423872881,0.4571531238481706
0.6983364737704482,0.7345227557312509,0.9766827012945434,0.1934620569794429,0.3560673192019623
0.8032150851265965,0.8558297825754848,0.9559792091403015,0.1962052366383909,0.7450528336192845
0.7239222401690992,0.8100777619365023,0.774606217899468,0.3011069592324111,0.6163654208092602
0.2688422271075569,0.4491826066639093,0.2838312710592253,0.4422213215425636,0.7539224628194172
0.4453626562737156,0.8633988884123874,0.3617438378197265,0.2833778589642696,0.0201274649692475
0.5760973716343849,0.6741102837774995,0.1882319351068959,0.9612209219858936,0.7799069952950102
0.7700145531241427,0.3441150853775735,0.2744694321974065,0.31892917740027,0.3006686217184475
0.0603787758437808,0.8676910064840175,0.501526836583192,0.2037666138981532,0.3963689299611448
0.9612380403873946,0.0536774831860161,0.999905419179914,0.9937491286100107,0.4466751662189195
0.377871148055954,0.1388362176126845,0.8703928689049268,0.0319820226161533,0.8370433522269496
0.6604725350728988,0.5850799600517209,0.1353643027842177,0.8538336621711884,0.4073233557720731
0.9196350903409568,0.9615580559553744,0.2987363596653376,0.8019475559393263,0.4919249345887526
0.9017678646197472,0.2903966808390675,0.2268532085830709,0.3422369576357035,0.5668894428451429
0.128591302754122,0.4522531058014309,0.2911825925249061,0.0144315640792023,0.1082288816452713
0.8485295347138352,0.6140780154495776,0.7923012180392183,0.9131963416313268,0.4815892453095132
0.3955361644934703,0.5931597878629333,0.2487482177081613,0.110561073946941,0.7635377783508513
0.6081756799619673,0.1769706131501501,0.2786967713818686,0.7289532287701636,0.559613450218235
0.0928458272008978,0.2210456714222952,0.4059017027744976,0.7050782085206552,0.8623317741776465
0.2207122206805214,0.167136873356296,0.5761302977397325,0.6959098064752146,0.4496721851478383
0.1079170004800187,0.7192528649642865,0.5791747503633585,0.0124374213087765,0.3394122005566504
0.1748936131840406,0.4450146413439739,0.4005929418711766,0.1874713986343475,0.6051257594781807
0.1094727618283115,0.2932869884309608,0.4134136048519552,0.1312130675979107,0.8899999417606514
0.0257954241079264,0.2702497090440027,0.1257051864682133,0.006890900331766,0.4697909862273247
0.1506549580650075,0.6891963078775092,0.4629099532716301,0.4678434025894872,0.4499635270746733
0.7573317104715209,0.2855702991377986,0.7883612268267326,0.0111367712674702,0.0331913859226818
0.359667315966518,0.3106900845803862,0.9579441172836208,0.9857113742509246,0.7076441519841403
0.5839846118781381,0.2556291340742443,0.2937241872535655,0.5783862670040514,0.5490466959684225
0.001559744540539,0.0614243289047057,0.1900124006085815,0.0828141502803063,0.0599032691917829
0.9634311516741814,0.7369449103716517,0.9342818034943448,0.3752082115957048,0.8282767472378544
0.8246566005436174,0.4216751653870556,0.3997305044474661,0.0223598805856762,0.8738288614632024
0.5742358075964441,0.9813391863079428,0.5020479191859145,0.4590904317731578,0.3083310758381615
0.4236012709631046,0.5973730993173804,0.381540098531655,0.5396191169007558,0.0506676625533335
0.1557251191854074,0.6306574488957166,0.8364058957654035,0.2767814348956632,0.357359628136734
0.2681271612488336,0.8060722962412518,0.8777743818277769,0.2303350702661739,0.7836160159433
0.6874363288322638,0.5647792836057769,0.7151719185987525,0.0275407940900884,0.5408861105494565
0.3016537791200646,0.2370533628629295,0.9021578585858296,0.7480426603190703,0.5189284213183424
0.0159064870072955,0.334534607139331,0.6345384883349221,0.0362578645112794,0.5566137230123936
0.4229533387345238,0.1243848012129299,0.4626280720634924,0.9037660518645276,0.1747737034217719
0.436461438850846,0.2058051634257912,0.4316617771876541,0.3246848498674024,0.4770412779550832
0.5921887262453709,0.0290690074987566,0.9414045543048524,0.6265049059549422,0.6808568770249672
0.1531930482321931,0.3173027151116564,0.1899415435938553,0.7390522349085897,0.5035653581735086
0.2105244406722167,0.7809282947062953,0.4670941509587696,0.3652226381760206,0.9272716156698968
0.8675708633799437,0.9663386155029016,0.0940094009492819,0.731388229407145,0.7892910936162155
0.4026921035103344,0.278559544180174,0.3409204150935948,0.664396608322258,0.7789255129854717
0.4710236872378837,0.3330770015474885,0.2056940879957822,0.0377493923250188,0.6659314530628091
0.4475555963996918,0.5816936368833207,0.2434403267388011,0.4299644856989261,0.5744247432876763
0.1284897178715867,0.0987773242502614,0.1921031870833991,0.4839226986389057,0.7973336268739158
0.8255157138496878,0.3568254830573352,0.1601915851931957,0.8075424323397693,0.4026455743140564
0.4122477290733937,0.0284304791758364,0.2314326286004525,0.5857818523833807,0.1564276456944205
0.0318685325737466,0.3733049699644345,0.1093264289264529,0.0031236171205107,0.0288310944328883
0.3417290129936382,0.869999222029377,0.622116592375098,0.6680322173526204,0.9608972348644852
0.5165264434360886,0.3914552949830587,0.8907504670756192,0.3576128286040183,0.6609342428918221
0.9292911855969304,0.0452581577353291,0.5245373836501533,0.1527120265536384,0.7531557924277055
0.2776594077905988,0.981884269347694,0.3257060519838193,0.2087749087081396,0.6173074381525249
0.8180554121144948,0.4954636722547834,0.864205370709665,0.111420481988488,0.0023572744167635
0.8787787029525781,0.197926738198979,0.5907047559906355,0.2774173221198149,0.8271783898608577
0.503048090437848,0.1430682196172699,0.3306146897961367,0.7389771661912979,0.9285536457037924
0.9104070320238152,0.7380182093766378,0.7845069045026737,0.0374818272024852,0.5307039199468193
0.8492947827330483,0.3616778359475845,0.2660212107975729,0.3009205130570409,0.1922429060925753
0.1480710065346282,0.5636541581567059,0.5595662020031673,0.2264453568597543,0.5171111268464936
0.061550713574508,0.7931897287200367,0.8332060641234637,0.4203791015249094,0.4822869417251045
0.309566873146135,0.0205200295719039,0.5185957923946958,0.2672144938798365,0.3522745964218806
0.5651431256668038,0.124744568218582,0.1004542953234033,0.5235365054572232,0.364074801079451
0.8451020365328824,0.9834461967172068,0.1346076982803038,0.2398695753602808,0.4094601533740747
0.3482716439865494,0.4256328794817761,0.0165959489482044,0.2285887120680856,0.0682306390998399
0.896511184963288,0.0352572055541819,0.3402568956032288,0.5277205638763557,0.0060590114122976
0.0276706371588407,0.7628613896708779,0.9970109328692504,0.8838419640857184,0.5799990939044322
0.5994661820906607,0.2070440108420421,0.6813207160245955,0.4590524804525951,0.2153407927025573
0.7778969839133991,0.1727128947356382,0.8026651980883612,0.1380240938665328,0.04198451619318
0.0056548187130298,0.5599296952392404,0.8712026209400939,0.93631999053318,0.1522616756411331
0.95273479002851,0.349705204277519,0.2747392079775603,0.4984363467143295,0.2445138973832702
0.5222700432592792,0.1669277431288128,0.4098798490383314,0.3164534191593605,0.7683952370186139
